MODEL YEAR,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE (L),CYLINDERS,TRANSMISSION,FUEL TYPE,FUEL CONSUMPTION CITY (L/100),FUEL CONSUMPTION HWY (L/100),COMB (L/100 km),COMB (mpg),CO2 EMISSIONS (g/km),CO2 Rating,Smog Rating
2019.0,Nissan,Maxima,Mid-size,3.5,6.0,AV7,Z,11.6,7.9,9.9,29.0,233.0,5.0,3.0
2019.0,Nissan,Micra,Compact,1.6,4.0,A4,X,9.0,6.8,8.0,35.0,188.0,6.0,3.0
2019.0,Nissan,Micra,Compact,1.6,4.0,M5,X,8.7,6.8,7.9,36.0,186.0,7.0,3.0
2019.0,Nissan,Murano,Station wagon: Mid-size,3.5,6.0,AV7,X,11.7,8.3,10.2,28.0,240.0,5.0,5.0
2019.0,Nissan,Murano AWD,Station wagon: Mid-size,3.5,6.0,AV7,X,11.7,8.5,10.3,27.0,242.0,5.0,5.0
2019.0,Nissan,NV200 Cargo Van,Special purpose vehicle,2.0,4.0,AV,X,9.8,8.8,9.3,30.0,218.0,5.0,3.0
2019.0,Nissan,Pathfinder,SUV: Small,3.5,6.0,AV,X,11.6,8.5,10.2,28.0,240.0,5.0,5.0
2019.0,Nissan,Pathfinder 4WD,SUV: Small,3.5,6.0,AV,X,12.1,8.9,10.7,26.0,250.0,4.0,5.0
2019.0,Nissan,Pathfinder 4WD Platinum,SUV: Small,3.5,6.0,AV,X,12.4,9.2,11.0,26.0,259.0,4.0,3.0
2019.0,Nissan,Qashqai,Station wagon: Small,2.0,4.0,AV7,X,8.6,7.2,8.0,35.0,188.0,6.0,5.0
2019.0,Nissan,Qashqai,Station wagon: Small,2.0,4.0,M6,X,10.1,8.1,9.2,31.0,217.0,5.0,5.0
2019.0,Nissan,Qashqai AWD,Station wagon: Small,2.0,4.0,AV7,X,9.1,7.6,8.4,34.0,198.0,6.0,5.0
2019.0,Nissan,Rogue,SUV: Small,2.5,4.0,AV,X,9.1,7.1,8.2,34.0,192.0,6.0,7.0
2019.0,Nissan,Rogue AWD,SUV: Small,2.5,4.0,AV,X,9.6,7.5,8.7,32.0,204.0,6.0,7.0
2019.0,Nissan,Sentra,Mid-size,1.8,4.0,AV,X,8.1,6.3,7.3,39.0,172.0,7.0,7.0
2019.0,Nissan,Sentra,Mid-size,1.8,4.0,M6,X,8.8,6.6,7.8,36.0,183.0,7.0,1.0
2019.0,Nissan,Sentra (Turbo),Mid-size,1.6,4.0,AV7,Z,8.9,7.3,8.2,34.0,193.0,6.0,3.0
2019.0,Nissan,Sentra (Turbo),Mid-size,1.6,4.0,M6,Z,9.1,7.3,8.3,34.0,195.0,6.0,3.0
2019.0,Nissan,Sentra Nismo,Mid-size,1.6,4.0,AV7,Z,9.4,7.8,8.7,32.0,205.0,6.0,3.0
2019.0,Nissan,Sentra Nismo,Mid-size,1.6,4.0,M6,Z,9.5,7.6,8.7,32.0,204.0,6.0,3.0
2019.0,Nissan,Titan,Pickup truck: Standard,5.6,8.0,AS7,X,15.0,11.2,13.3,21.0,312.0,3.0,3.0
2019.0,Nissan,Titan 4WD,Pickup truck: Standard,5.6,8.0,AS7,X,15.2,11.1,13.4,21.0,315.0,3.0,3.0
2019.0,Nissan,Titan 4WD Pro-4X,Pickup truck: Standard,5.6,8.0,AS7,X,15.9,11.9,14.1,20.0,331.0,3.0,3.0
2019.0,Nissan,Versa,Mid-size,1.6,4.0,AV,X,7.6,6.2,7.0,40.0,164.0,8.0,5.0
2019.0,Nissan,Versa,Mid-size,1.6,4.0,M5,X,8.6,6.6,7.7,37.0,180.0,7.0,5.0
2019.0,Porsche,911 Carrera,Minicompact,3.0,6.0,AM7,Z,10.6,8.0,9.4,30.0,221.0,5.0,1.0
2019.0,Porsche,911 Carrera,Minicompact,3.0,6.0,M7,Z,11.8,8.1,10.1,28.0,237.0,5.0,1.0
2019.0,Porsche,911 Carrera Cabriolet,Minicompact,3.0,6.0,AM7,Z,10.8,8.3,9.7,29.0,227.0,5.0,1.0
2019.0,Porsche,911 Carrera Cabriolet,Minicompact,3.0,6.0,M7,Z,12.0,8.2,10.3,27.0,241.0,5.0,1.0
2019.0,Porsche,911 Carrera GTS,Minicompact,3.0,6.0,AM7,Z,11.5,9.1,10.4,27.0,243.0,5.0,1.0
2019.0,Porsche,911 Carrera GTS,Minicompact,3.0,6.0,M7,Z,13.0,8.9,11.2,25.0,260.0,4.0,1.0
2019.0,Porsche,911 Carrera GTS Cabriolet,Minicompact,3.0,6.0,AM7,Z,11.8,9.2,10.7,26.0,249.0,4.0,1.0
2019.0,Porsche,911 Carrera GTS Cabriolet,Minicompact,3.0,6.0,M7,Z,12.7,9.0,11.0,26.0,258.0,4.0,1.0
2019.0,Porsche,911 Carrera S,Minicompact,3.0,6.0,AM7,Z,10.8,8.3,9.7,29.0,226.0,5.0,1.0
2019.0,Porsche,911 Carrera S,Minicompact,3.0,6.0,M7,Z,12.1,8.3,10.3,27.0,242.0,5.0,1.0
2019.0,Porsche,911 Carrera S Cabriolet,Minicompact,3.0,6.0,AM7,Z,10.8,8.4,9.7,29.0,228.0,5.0,1.0
2019.0,Porsche,911 Carrera S Cabriolet,Minicompact,3.0,6.0,M7,Z,12.1,8.3,10.4,27.0,243.0,5.0,1.0
2019.0,Porsche,911 Carrera T,Minicompact,3.0,6.0,AM7,Z,11.9,9.1,10.6,27.0,248.0,4.0,1.0
2019.0,Porsche,911 Carrera T,Minicompact,3.0,6.0,M7,Z,14.6,9.4,12.3,23.0,286.0,3.0,1.0
2019.0,Porsche,911 Carrera 4,Minicompact,3.0,6.0,AM7,Z,10.7,8.3,9.6,29.0,225.0,5.0,1.0
2019.0,Porsche,911 Carrera 4,Minicompact,3.0,6.0,M7,Z,12.1,8.3,10.4,27.0,242.0,5.0,1.0
2019.0,Porsche,911 Carrera 4 Cabriolet,Minicompact,3.0,6.0,AM7,Z,11.0,8.4,9.8,29.0,230.0,5.0,1.0
2019.0,Porsche,911 Carrera 4 Cabriolet,Minicompact,3.0,6.0,M7,Z,12.2,8.5,10.5,27.0,246.0,5.0,1.0
2019.0,Porsche,911 Carrera 4 GTS,Minicompact,3.0,6.0,AM7,Z,11.8,9.2,10.6,27.0,248.0,4.0,1.0
2019.0,Porsche,911 Carrera 4 GTS,Minicompact,3.0,6.0,M7,Z,12.8,8.9,11.0,26.0,257.0,4.0,1.0
2019.0,Porsche,911 Carrera 4 GTS Cabriolet,Minicompact,3.0,6.0,AM7,Z,11.9,9.3,10.7,26.0,250.0,4.0,1.0
2019.0,Porsche,911 Carrera 4 GTS Cabriolet,Minicompact,3.0,6.0,M7,Z,12.9,9.1,11.2,25.0,260.0,4.0,1.0
2019.0,Porsche,911 Carrera 4S,Minicompact,3.0,6.0,AM7,Z,11.1,8.5,9.9,29.0,232.0,5.0,1.0
2019.0,Porsche,911 Carrera 4S,Minicompact,3.0,6.0,M7,Z,12.1,8.4,10.4,27.0,243.0,5.0,1.0
2019.0,Porsche,911 Carrera 4S Cabriolet,Minicompact,3.0,6.0,AM7,Z,11.0,8.5,9.9,29.0,231.0,5.0,1.0
2019.0,Porsche,911 Carrera 4S Cabriolet,Minicompact,3.0,6.0,M7,Z,12.2,8.5,10.5,27.0,246.0,4.0,1.0
2019.0,Porsche,911 GT2 RS,Two-seater,3.8,6.0,AM7,Z,15.3,11.2,13.5,21.0,315.0,3.0,1.0
2019.0,Porsche,911 GT3,Two-seater,4.0,6.0,AM7,Z,15.8,11.7,13.9,20.0,324.0,3.0,1.0
2019.0,Porsche,911 GT3,Two-seater,4.0,6.0,M6,Z,18.0,11.5,15.1,19.0,352.0,2.0,1.0
2019.0,Porsche,911 GT3 RS,Two-seater,4.0,6.0,AM7,Z,16.1,12.2,14.4,20.0,335.0,3.0,1.0
2019.0,Porsche,911 GT3 Touring,Two-seater,4.0,6.0,M6,Z,16.4,11.2,14.1,20.0,334.0,3.0,1.0
2019.0,Porsche,911 Speedster,Two-seater,4.0,6.0,M6,Z,17.4,12.4,15.1,19.0,350.0,2.0,1.0
2019.0,Porsche,911 Targa 4,Minicompact,3.0,6.0,AM7,Z,10.9,8.4,9.8,29.0,228.0,5.0,1.0
2019.0,Porsche,911 Targa 4,Minicompact,3.0,6.0,M7,Z,12.2,8.5,10.5,27.0,246.0,5.0,1.0
2019.0,Porsche,911 Targa 4 GTS,Minicompact,3.0,6.0,AM7,Z,12.1,9.2,10.8,26.0,251.0,4.0,1.0
2019.0,Porsche,911 Targa 4 GTS,Minicompact,3.0,6.0,M7,Z,13.2,9.2,11.4,25.0,266.0,4.0,1.0
2019.0,Porsche,911 Targa 4S,Minicompact,3.0,6.0,AM7,Z,11.1,8.6,10.0,28.0,233.0,5.0,1.0
2019.0,Porsche,911 Targa 4S,Minicompact,3.0,6.0,M7,Z,12.2,8.5,10.5,27.0,246.0,4.0,1.0
2019.0,Porsche,911 Turbo,Minicompact,3.8,6.0,AM7,Z,12.6,9.9,11.4,25.0,266.0,4.0,1.0
2019.0,Porsche,911 Turbo Cabriolet,Minicompact,3.8,6.0,AM7,Z,12.7,9.9,11.4,25.0,267.0,4.0,1.0
2019.0,Porsche,911 Turbo S,Minicompact,3.8,6.0,AM7,Z,12.6,9.9,11.4,25.0,266.0,4.0,1.0
2019.0,Porsche,911 Turbo S Cabriolet,Minicompact,3.8,6.0,AM7,Z,12.7,9.9,11.4,25.0,267.0,4.0,1.0
2019.0,Porsche,911 Turbo S Exclusive Cabriolet,Minicompact,3.8,6.0,AM7,Z,14.3,10.9,12.7,22.0,297.0,3.0,1.0
2019.0,Porsche,Boxster,Two-seater,2.0,4.0,AM7,Z,10.5,8.0,9.4,30.0,219.0,5.0,3.0
2019.0,Porsche,Boxster,Two-seater,2.0,4.0,M6,Z,11.0,8.3,9.8,29.0,229.0,5.0,3.0
2019.0,Porsche,Boxster GTS,Two-seater,2.5,4.0,AM7,Z,11.8,9.2,10.6,27.0,249.0,4.0,3.0
2019.0,Porsche,Boxster GTS,Two-seater,2.5,4.0,M6,Z,12.3,9.4,11.0,26.0,257.0,4.0,3.0
2019.0,Porsche,Boxster S,Two-seater,2.5,4.0,AM7,Z,11.1,8.4,9.9,29.0,231.0,5.0,3.0
2019.0,Porsche,Boxster S,Two-seater,2.5,4.0,M6,Z,12.1,9.0,10.7,26.0,249.0,4.0,3.0
2019.0,Porsche,Cayenne,SUV: Standard,3.0,6.0,AS8,Z,12.5,10.0,11.4,25.0,265.0,4.0,5.0
2019.0,Porsche,Cayenne S,SUV: Standard,2.9,6.0,AS8,Z,12.9,10.4,11.8,24.0,275.0,4.0,5.0
2019.0,Porsche,Cayenne Turbo,SUV: Standard,4.0,8.0,AS8,Z,15.6,12.4,14.1,20.0,329.0,3.0,3.0
2019.0,Porsche,Cayman,Two-seater,2.0,4.0,AM7,Z,10.5,8.0,9.4,30.0,219.0,5.0,3.0
2019.0,Porsche,Cayman,Two-seater,2.0,4.0,M6,Z,11.0,8.3,9.8,29.0,229.0,5.0,3.0
2019.0,Porsche,Cayman GTS,Two-seater,2.5,4.0,AM7,Z,11.8,9.2,10.6,27.0,249.0,4.0,3.0
2019.0,Porsche,Cayman GTS,Two-seater,2.5,4.0,M6,Z,12.3,9.4,11.0,26.0,257.0,4.0,3.0
2019.0,Porsche,Cayman S,Two-seater,2.5,4.0,AM7,Z,11.1,8.4,9.9,29.0,231.0,5.0,3.0
2019.0,Porsche,Cayman S,Two-seater,2.5,4.0,M6,Z,12.1,9.0,10.7,26.0,249.0,4.0,3.0
2019.0,Porsche,Macan,SUV: Small,2.0,4.0,AM7,Z,12.2,10.2,11.3,25.0,264.0,4.0,5.0
2019.0,Porsche,Macan S,SUV: Small,3.0,6.0,AM7,Z,12.9,10.2,11.7,24.0,272.0,4.0,5.0
2019.0,Porsche,Panamera,Full-size,3.0,6.0,AM8,Z,12.4,8.7,10.7,26.0,250.0,4.0,5.0
2019.0,Porsche,Panamera 4,Full-size,3.0,6.0,AM8,Z,12.4,9.0,10.9,26.0,253.0,4.0,5.0
2019.0,Porsche,Panamera 4 Executive,Full-size,3.0,6.0,AM8,Z,12.4,9.0,10.9,26.0,253.0,4.0,5.0
2019.0,Porsche,Panamera 4 ST,Full-size,3.0,6.0,AM8,Z,12.2,8.9,10.7,26.0,250.0,4.0,5.0
2019.0,Porsche,Panamera 4S,Full-size,2.9,6.0,AM8,Z,13.1,8.9,11.2,25.0,261.0,4.0,5.0
2019.0,Porsche,Panamera 4S Executive,Full-size,2.9,6.0,AM8,Z,13.1,8.9,11.2,25.0,261.0,4.0,5.0
2019.0,Porsche,Panamera 4S ST,Full-size,2.9,6.0,AM8,Z,13.1,9.8,11.6,24.0,273.0,4.0,5.0
2019.0,Porsche,Panamera GTS,Full-size,4.0,8.0,AM8,Z,14.5,10.2,12.6,22.0,295.0,3.0,3.0
2019.0,Porsche,Panamera GTS ST,Full-size,4.0,8.0,AM8,Z,15.7,10.5,13.4,21.0,313.0,3.0,3.0
2019.0,Porsche,Panamera Turbo,Full-size,4.0,8.0,AM8,Z,12.8,9.2,11.2,25.0,261.0,4.0,3.0
2019.0,Porsche,Panamera Turbo Executive,Full-size,4.0,8.0,AM8,Z,12.8,9.2,11.2,25.0,261.0,4.0,3.0
2019.0,Porsche,Panamera Turbo ST,Full-size,4.0,8.0,AM8,Z,13.4,10.1,11.9,24.0,279.0,4.0,3.0
2019.0,Ram,1500 eTorque,Pickup truck: Standard,3.6,6.0,A8,X,11.9,9.4,10.8,26.0,253.0,4.0,5.0
2019.0,Ram,1500 HFE eTorque,Pickup truck: Standard,3.6,6.0,A8,X,11.6,9.0,10.4,27.0,246.0,5.0,5.0
2019.0,Ram,1500,Pickup truck: Standard,5.7,8.0,A8,X,16.2,10.5,13.6,21.0,320.0,3.0,5.0
2019.0,Ram,1500 eTorque,Pickup truck: Standard,5.7,8.0,A8,X,14.1,10.3,12.4,23.0,290.0,3.0,5.0
2019.0,Ram,1500 4X4 eTorque,Pickup truck: Standard,3.6,6.0,A8,X,12.2,9.7,11.1,25.0,260.0,4.0,5.0
2019.0,Ram,1500 4X4,Pickup truck: Standard,5.7,8.0,A8,X,16.1,11.0,13.8,20.0,325.0,3.0,5.0
2019.0,Ram,1500 4X4 eTorque,Pickup truck: Standard,5.7,8.0,A8,X,14.3,11.1,12.9,22.0,302.0,3.0,5.0
2019.0,Ram,1500 Classic EcoDiesel,Pickup truck: Standard,3.0,6.0,A8,D,11.8,8.6,10.4,27.0,278.0,4.0,1.0
2019.0,Ram,1500 Classic FFV,Pickup truck: Standard,3.6,6.0,A8,X,13.9,9.6,11.9,24.0,280.0,4.0,3.0
2019.0,Ram,1500 Classic FFV,Pickup truck: Standard,3.6,6.0,A8,E,19.7,13.8,17.0,17.0,283.0,4.0,3.0
2019.0,Ram,1500 Classic,Pickup truck: Standard,5.7,8.0,A6,X,17.0,12.0,14.8,19.0,346.0,2.0,3.0
2019.0,Ram,1500 Classic,Pickup truck: Standard,5.7,8.0,A8,X,15.7,11.0,13.6,21.0,319.0,3.0,3.0
2019.0,Ram,1500 Classic 4X4 EcoDiesel,Pickup truck: Standard,3.0,6.0,A8,D,12.3,8.8,10.8,26.0,289.0,3.0,1.0
2019.0,Ram,1500 Classic 4X4 FFV,Pickup truck: Standard,3.6,6.0,A8,X,14.5,10.2,12.6,22.0,294.0,3.0,3.0
2019.0,Ram,1500 Classic 4X4 FFV,Pickup truck: Standard,3.6,6.0,A8,E,20.7,14.7,18.0,16.0,300.0,3.0,3.0
2019.0,Ram,1500 Classic 4X4,Pickup truck: Standard,5.7,8.0,A6,X,18.7,13.3,16.3,17.0,382.0,1.0,3.0
2019.0,Ram,1500 Classic 4X4,Pickup truck: Standard,5.7,8.0,A8,X,16.1,11.5,14.0,20.0,328.0,3.0,3.0
2019.0,Ram,ProMaster City,Special purpose vehicle,2.4,4.0,A9,X,11.2,8.3,9.9,29.0,232.0,5.0,3.0
2019.0,Rolls-Royce,Cullinan,Station wagon: Mid-size,6.7,12.0,AS8,Z,20.0,11.8,16.3,17.0,382.0,1.0,3.0
2019.0,Rolls-Royce,Dawn,Compact,6.6,12.0,AS8,Z,20.3,13.0,17.0,17.0,397.0,1.0,3.0
2019.0,Rolls-Royce,Dawn Black Badge,Compact,6.6,12.0,AS8,Z,20.3,13.0,17.0,17.0,397.0,1.0,3.0
2019.0,Rolls-Royce,Ghost,Full-size,6.6,12.0,AS8,Z,20.3,13.0,17.0,17.0,397.0,1.0,3.0
2019.0,Rolls-Royce,Ghost EWB,Full-size,6.6,12.0,AS8,Z,20.3,13.0,17.0,17.0,397.0,1.0,3.0
2019.0,Rolls-Royce,Phantom,Full-size,6.7,12.0,AS8,Z,20.0,11.8,16.3,17.0,382.0,1.0,3.0
2019.0,Rolls-Royce,Phantom EWB,Full-size,6.7,12.0,AS8,Z,20.0,11.8,16.3,17.0,382.0,1.0,3.0
2019.0,Rolls-Royce,Wraith,Mid-size,6.6,12.0,AS8,Z,19.6,12.9,16.6,17.0,388.0,1.0,3.0
2019.0,Rolls-Royce,Wraith Black Badge,Mid-size,6.6,12.0,AS8,Z,19.6,12.9,16.6,17.0,388.0,1.0,3.0
2019.0,Subaru,Ascent AWD,SUV: Standard,2.4,4.0,AV8,X,11.6,9.0,10.4,27.0,244.0,5.0,3.0
2019.0,Subaru,BRZ,Minicompact,2.0,4.0,AS6,Z,9.7,7.2,8.6,33.0,200.0,6.0,1.0
2019.0,Subaru,BRZ,Minicompact,2.0,4.0,M6,Z,11.2,8.3,9.9,29.0,231.0,5.0,1.0
2019.0,Subaru,Crosstrek AWD,SUV: Small,2.0,4.0,AV7,X,8.8,7.2,8.1,35.0,188.0,6.0,6.0
2019.0,Subaru,Crosstrek AWD,SUV: Small,2.0,4.0,M6,X,10.5,8.1,9.4,30.0,220.0,5.0,6.0
2019.0,Subaru,Forester AWD,SUV: Small,2.5,4.0,AV7,X,9.0,7.2,8.2,34.0,192.0,6.0,6.0
2019.0,Subaru,Impreza 4-Door AWD,Mid-size,2.0,4.0,AV7,X,8.3,6.4,7.5,38.0,174.0,7.0,6.0
2019.0,Subaru,Impreza 4-Door AWD,Mid-size,2.0,4.0,M5,X,10.1,7.5,8.9,32.0,209.0,5.0,6.0
2019.0,Subaru,Impreza 5-Door AWD,Station wagon: Small,2.0,4.0,AV7,X,8.4,6.6,7.6,37.0,177.0,7.0,6.0
2019.0,Subaru,Impreza 5-Door AWD,Station wagon: Small,2.0,4.0,M5,X,10.1,7.7,9.0,31.0,211.0,5.0,6.0
2019.0,Subaru,Legacy AWD,Mid-size,2.5,4.0,AV7,X,9.3,7.0,8.2,34.0,193.0,6.0,5.0
2019.0,Subaru,Legacy AWD,Mid-size,3.6,6.0,AV6,X,11.9,8.3,10.3,27.0,241.0,5.0,3.0
2019.0,Subaru,Outback AWD,SUV: Small,2.5,4.0,AV7,X,9.4,7.3,8.5,33.0,198.0,6.0,5.0
2019.0,Subaru,Outback AWD,SUV: Small,3.6,6.0,AV6,X,12.0,8.7,10.5,27.0,247.0,4.0,3.0
2019.0,Subaru,WRX AWD,Compact,2.0,4.0,AV8,Z,12.6,9.6,11.2,25.0,256.0,4.0,1.0
2019.0,Subaru,WRX AWD,Compact,2.0,4.0,M6,Z,11.3,8.5,10.0,28.0,235.0,5.0,1.0
2019.0,Subaru,WRX STI AWD,Compact,2.5,4.0,M6,Z,14.3,10.7,12.7,22.0,296.0,3.0,1.0
2019.0,Toyota,4Runner 4WD,SUV: Standard,4.0,6.0,AS5,X,14.3,11.9,13.2,21.0,308.0,3.0,3.0
2019.0,Toyota,4Runner 4WD (Part-Time 4WD),SUV: Standard,4.0,6.0,AS5,X,14.3,11.9,13.2,21.0,308.0,3.0,3.0
2019.0,Toyota,86,Minicompact,2.0,4.0,AS6,Z,9.9,7.3,8.7,32.0,204.0,6.0,1.0
2019.0,Toyota,86,Minicompact,2.0,4.0,M6,Z,11.3,8.3,9.9,29.0,232.0,5.0,1.0
2019.0,Toyota,Avalon,Mid-size,3.5,6.0,AS8,X,10.9,7.6,9.4,30.0,220.0,5.0,5.0
2019.0,Toyota,Camry,Mid-size,2.5,4.0,AS8,X,8.1,5.7,6.9,41.0,164.0,8.0,7.0
2019.0,Toyota,Camry LE/SE,Mid-size,2.5,4.0,AS8,X,8.4,6.1,7.4,38.0,173.0,7.0,7.0
2019.0,Toyota,Camry XLE/XSE,Mid-size,2.5,4.0,AS8,X,8.5,6.2,7.5,38.0,175.0,7.0,7.0
2019.0,Toyota,Camry,Mid-size,3.5,6.0,AS8,X,10.5,7.1,9.0,31.0,210.0,5.0,5.0
2019.0,Toyota,Camry XSE,Mid-size,3.5,6.0,AS8,X,10.7,7.4,9.2,31.0,215.0,5.0,5.0
2019.0,Toyota,Camry Hybrid LE,Mid-size,2.5,4.0,AV6,X,4.9,4.8,4.9,58.0,113.0,10.0,7.0
2019.0,Toyota,Camry Hybrid XLE/SE,Mid-size,2.5,4.0,AV6,X,5.3,5.0,5.1,55.0,121.0,10.0,7.0
2019.0,Toyota,C-HR,Compact,2.0,4.0,AS7,X,8.7,7.5,8.2,34.0,189.0,6.0,3.0
2019.0,Toyota,Corolla,Mid-size,1.8,4.0,AV,X,8.3,6.5,7.5,38.0,174.0,7.0,3.0
2019.0,Toyota,Corolla,Mid-size,1.8,4.0,AV7,X,8.3,6.7,7.6,37.0,178.0,7.0,3.0
2019.0,Toyota,Corolla,Mid-size,1.8,4.0,M6,X,8.5,6.6,7.6,37.0,178.0,7.0,3.0
2019.0,Toyota,Corolla LE Eco,Mid-size,1.8,4.0,AV,X,7.8,5.9,6.9,41.0,163.0,8.0,5.0
2019.0,Toyota,Corolla Hatchback,Compact,2.0,4.0,AV10,X,7.5,5.8,6.7,42.0,157.0,8.0,6.0
2019.0,Toyota,Corolla Hatchback,Compact,2.0,4.0,M6,X,8.4,6.3,7.5,38.0,174.0,7.0,6.0
2019.0,Toyota,Highlander,SUV: Small,3.5,6.0,AS8,X,11.8,8.7,10.3,27.0,243.0,5.0,5.0
2019.0,Toyota,Highlander AWD,SUV: Standard,3.5,6.0,AS8,X,12.1,9.0,10.6,27.0,250.0,4.0,5.0
2019.0,Toyota,Highlander AWD (Start/Stop System),SUV: Standard,3.5,6.0,AS8,X,12.0,8.9,10.6,27.0,248.0,4.0,5.0
2019.0,Toyota,Highlander AWD LE,SUV: Standard,3.5,6.0,AS8,X,11.7,8.8,10.4,27.0,242.0,5.0,5.0
2019.0,Toyota,Highlander Hybrid AWD,SUV: Standard,3.5,6.0,AV6,X,8.1,8.5,8.3,34.0,193.0,6.0,7.0
2019.0,Toyota,Prius,Mid-size,1.8,4.0,AV,X,4.4,4.6,4.4,64.0,105.0,10.0,7.0
2019.0,Toyota,Prius AWD,Mid-size,1.8,4.0,AV,X,4.5,4.9,4.7,60.0,109.0,10.0,7.0
2019.0,Toyota,Prius c,Compact,1.5,4.0,AV,X,4.9,5.5,5.1,55.0,120.0,10.0,7.0
2019.0,Toyota,RAV4,SUV: Small,2.5,4.0,AS8,X,8.8,6.7,7.8,36.0,183.0,7.0,6.0
2019.0,Toyota,RAV4 AWD,SUV: Small,2.5,4.0,AS8,X,9.2,7.1,8.3,34.0,190.0,6.0,6.0
2019.0,Toyota,RAV4 Hybrid AWD,SUV: Small,2.5,4.0,AV6,X,5.8,6.3,6.0,47.0,140.0,9.0,7.0
2019.0,Toyota,Sequoia 4WD,SUV: Standard,5.7,8.0,AS6,X,18.4,13.8,16.4,17.0,384.0,1.0,5.0
2019.0,Toyota,Sienna,Minivan,3.5,6.0,AS8,X,12.4,8.9,10.8,26.0,254.0,4.0,5.0
2019.0,Toyota,Sienna AWD,Minivan,3.5,6.0,AS8,X,13.4,9.6,11.7,24.0,274.0,4.0,5.0
2019.0,Toyota,Tacoma,Pickup truck: Small,2.7,4.0,AS6,X,12.1,10.1,11.2,25.0,263.0,4.0,5.0
2019.0,Toyota,Tacoma 4WD,Pickup truck: Small,2.7,4.0,AS6,X,12.7,10.6,11.7,24.0,274.0,4.0,5.0
2019.0,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6.0,AS6,X,13.0,10.5,11.9,24.0,278.0,4.0,5.0
